Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
2004,10,Mohawk Valley,Montgomery,500,"370,000"
2004,10,Long Island,Nassau,"10,100","10,540,000"
2004,10,New York City,New York,"16,600","15,930,000"
2004,10,Western New York,Niagara,"2,300","1,750,000"
2004,10,Mohawk Valley,Oneida,"1,700","1,220,000"
2004,10,Central New York,Onondaga,"4,000","3,760,000"
2004,10,Finger Lakes,Ontario,900,"770,000"
2004,10,Hudson Valley,Orange,"2,300","2,220,000"
2004,10,Finger Lakes,Orleans,300,"280,000"
2004,10,Central New York,Oswego,"1,500","1,220,000"
2004,10,Mohawk Valley,Otsego,300,"260,000"
2004,10,Out-of-State Resident,Out-of-State,"15,800","17,980,000"
2004,10,Hudson Valley,Putnam,600,"720,000"
2004,10,New York City,Queens,"18,300","17,470,000"
2004,10,Capital,Rensselaer,"1,100","900,000"
2004,10,New York City,Richmond,"3,600","3,590,000"
2004,10,Hudson Valley,Rockland,"1,700","1,740,000"
2004,10,Capital,Saratoga,"1,300","1,090,000"
2004,10,Capital,Schenectady,"1,100","920,000"
2004,10,Mohawk Valley,Schoharie,200,"170,000"
2004,10,Southern Tier,Schuyler,200,"130,000"
2004,10,Finger Lakes,Seneca,300,"200,000"
2004,10,Southern Tier,Steuben,800,"560,000"
2004,10,North Country,St. Lawrence,"1,000","650,000"
2004,10,Long Island,Suffolk,"11,800","11,940,000"
2004,10,Hudson Valley,Sullivan,600,"460,000"
2004,10,Southern Tier,Tioga,400,"290,000"
2004,10,Southern Tier,Tompkins,400,"380,000"
2004,10,Hudson Valley,Ulster,"1,600","1,360,000"
2004,10,Unknown Geography,Unknown,800,"930,000"
2004,10,Capital,Warren,500,"360,000"
2004,10,Capital,Washington,400,"310,000"
2004,10,Finger Lakes,Wayne,"1,000","800,000"
2004,10,Hudson Valley,Westchester,"6,000","6,280,000"
2004,10,Finger Lakes,Wyoming,400,"310,000"
2004,10,Finger Lakes,Yates,200,"140,000"
2004,9,Capital,Albany,"2,000","1,680,000"
2004,9,Western New York,Allegany,400,"310,000"
2004,9,New York City,Bronx,"15,300","12,920,000"
2004,9,Southern Tier,Broome,"1,700","1,330,000"
2004,9,Western New York,Cattaraugus,"1,000","740,000"
2004,9,Central New York,Cayuga,800,"600,000"
2004,9,Western New York,Chautauqua,"1,300","890,000"
2004,9,Southern Tier,Chemung,700,"530,000"
2004,9,Southern Tier,Chenango,400,"290,000"
2004,9,North Country,Clinton,700,"520,000"
2004,9,Capital,Columbia,300,"270,000"
2004,9,Central New York,Cortland,400,"340,000"
2004,9,Southern Tier,Delaware,300,"220,000"
2004,9,Hudson Valley,Dutchess,"1,900","1,740,000"
2004,9,Western New York,Erie,"11,100","8,600,000"
2004,9,North Country,Essex,200,"160,000"
2004,9,North Country,Franklin,400,"270,000"
2004,9,Mohawk Valley,Fulton,500,"340,000"
2004,9,Finger Lakes,Genesee,700,"540,000"
2004,9,Capital,Greene,500,"330,000"
2004,9,North Country,Hamilton,0,"10,000"
2004,9,Mohawk Valley,Herkimer,600,"420,000"
2004,9,North Country,Jefferson,"1,000","760,000"
2004,9,New York City,Kings,"28,300","24,110,000"
2004,9,North Country,Lewis,300,"240,000"
2004,9,Finger Lakes,Livingston,500,"460,000"
2004,9,Central New York,Madison,600,"520,000"
2004,9,Finger Lakes,Monroe,"7,400","6,410,000"
2004,9,Mohawk Valley,Montgomery,600,"420,000"
2004,9,Long Island,Nassau,"12,100","11,790,000"
2004,9,New York City,New York,"18,200","17,830,000"
2004,9,Western New York,Niagara,"2,800","1,940,000"
2004,9,Mohawk Valley,Oneida,"1,800","1,310,000"
2004,9,Central New York,Onondaga,"4,300","3,920,000"
2004,9,Finger Lakes,Ontario,800,"760,000"
2004,9,Hudson Valley,Orange,"2,700","2,310,000"
2004,9,Finger Lakes,Orleans,500,"300,000"
2004,9,Central New York,Oswego,"1,600","1,350,000"
2004,9,Mohawk Valley,Otsego,300,"250,000"
2004,9,Out-of-State Resident,Out-of-State,"16,400","19,230,000"
2004,9,Hudson Valley,Putnam,800,"750,000"
2004,9,New York City,Queens,"21,400","19,750,000"
2004,9,Capital,Rensselaer,"1,300","970,000"
2004,9,New York City,Richmond,"4,900","4,410,000"
2004,9,Hudson Valley,Rockland,"2,200","1,960,000"
2004,9,Capital,Saratoga,"1,300","1,130,000"
2004,9,Capital,Schenectady,"1,200","990,000"
2004,9,Mohawk Valley,Schoharie,300,"200,000"
2004,9,Southern Tier,Schuyler,200,"140,000"
2004,9,Finger Lakes,Seneca,300,"240,000"
2004,9,Southern Tier,Steuben,700,"570,000"
2004,9,North Country,St. Lawrence,"1,100","680,000"
2004,9,Long Island,Suffolk,"15,600","13,620,000"
2004,9,Hudson Valley,Sullivan,600,"490,000"
2004,9,Southern Tier,Tioga,400,"330,000"
2004,9,Southern Tier,Tompkins,400,"390,000"
2004,9,Hudson Valley,Ulster,"2,000","1,570,000"
2004,9,Unknown Geography,Unknown,800,"930,000"
2004,9,Capital,Warren,400,"320,000"
2004,9,Capital,Washington,500,"330,000"
2004,9,Finger Lakes,Wayne,900,"810,000"
2004,9,Hudson Valley,Westchester,"7,500","7,020,000"
2004,9,Finger Lakes,Wyoming,400,"310,000"
2004,9,Finger Lakes,Yates,200,"130,000"
2004,8,Capital,Albany,"2,200","2,180,000"
2004,8,Western New York,Allegany,600,"460,000"
2004,8,New York City,Bronx,"15,400","15,360,000"
2004,8,Southern Tier,Broome,"1,800","1,600,000"
2004,8,Western New York,Cattaraugus,"1,100","1,000,000"
2004,8,Central New York,Cayuga,900,"770,000"
2004,8,Western New York,Chautauqua,"1,300","1,120,000"
2004,8,Southern Tier,Chemung,900,"720,000"
2004,8,Southern Tier,Chenango,500,"400,000"
2004,8,North Country,Clinton,900,"790,000"
2004,8,Capital,Columbia,400,"360,000"
2004,8,Central New York,Cortland,600,"500,000"
2004,8,Southern Tier,Delaware,400,"280,000"
2004,8,Hudson Valley,Dutchess,"2,000","2,120,000"
2004,8,Western New York,Erie,"12,200","11,200,000"
2004,8,North Country,Essex,300,"230,000"
2004,8,North Country,Franklin,400,"350,000"
2004,8,Mohawk Valley,Fulton,500,"450,000"
2004,8,Finger Lakes,Genesee,700,"620,000"
2004,8,Capital,Greene,500,"430,000"
2004,8,North Country,Hamilton,0,"20,000"
2004,8,Mohawk Valley,Herkimer,600,"440,000"
2004,8,North Country,Jefferson,"1,100","1,000,000"
2004,8,New York City,Kings,"28,100","28,830,000"
2004,8,North Country,Lewis,300,"310,000"
2004,8,Finger Lakes,Livingston,600,"610,000"
2004,8,Central New York,Madison,700,"710,000"
2004,8,Finger Lakes,Monroe,"8,000","8,120,000"
2004,8,Mohawk Valley,Montgomery,600,"540,000"
2004,8,Long Island,Nassau,"12,500","14,080,000"
2004,8,New York City,New York,"18,500","20,800,000"
2004,8,Western New York,Niagara,"3,200","2,700,000"
2004,8,Mohawk Valley,Oneida,"2,000","1,660,000"
2004,8,Central New York,Onondaga,"4,800","5,050,000"
2004,8,Finger Lakes,Ontario,900,"860,000"
2004,8,Hudson Valley,Orange,"2,900","2,900,000"
2004,8,Finger Lakes,Orleans,500,"410,000"
2004,8,Central New York,Oswego,"1,900","1,890,000"
2004,8,Mohawk Valley,Otsego,500,"390,000"
2004,8,Out-of-State Resident,Out-of-State,"17,400","22,690,000"
2004,8,Hudson Valley,Putnam,800,"940,000"
2004,8,New York City,Queens,"21,700","23,460,000"
2004,8,Capital,Rensselaer,"1,400","1,350,000"
2004,8,New York City,Richmond,"5,200","5,820,000"
2004,8,Hudson Valley,Rockland,"2,200","2,470,000"
2004,8,Capital,Saratoga,"1,400","1,420,000"
2004,8,Capital,Schenectady,"1,300","1,270,000"
2004,8,Mohawk Valley,Schoharie,300,"270,000"
2004,8,Southern Tier,Schuyler,200,"190,000"
2004,8,Finger Lakes,Seneca,300,"260,000"
2004,8,Southern Tier,Steuben,800,"740,000"
2004,8,North Country,St. Lawrence,"1,200","1,000,000"
2004,8,Long Island,Suffolk,"15,900","17,150,000"
2004,8,Hudson Valley,Sullivan,600,"560,000"
2004,8,Southern Tier,Tioga,400,"400,000"
2004,8,Southern Tier,Tompkins,600,"530,000"
2004,8,Hudson Valley,Ulster,"2,200","2,060,000"
2004,8,Unknown Geography,Unknown,900,"1,110,000"
2004,8,Capital,Warren,500,"390,000"
2004,8,Capital,Washington,500,"390,000"
2004,8,Finger Lakes,Wayne,"1,000","940,000"
2004,8,Hudson Valley,Westchester,"7,700","8,700,000"
2004,8,Finger Lakes,Wyoming,400,"370,000"
2004,8,Finger Lakes,Yates,200,"140,000"
2004,7,Capital,Albany,"2,200","1,880,000"
2004,7,Western New York,Allegany,600,"440,000"
2004,7,New York City,Bronx,"15,500","13,170,000"
2004,7,Southern Tier,Broome,"1,900","1,440,000"
2004,7,Western New York,Cattaraugus,"1,300","860,000"
2004,7,Central New York,Cayuga,"1,000","730,000"
2004,7,Western New York,Chautauqua,"1,500","990,000"
2004,7,Southern Tier,Chemung,800,"660,000"
2004,7,Southern Tier,Chenango,500,"380,000"
2004,7,North Country,Clinton,900,"670,000"
2004,7,Capital,Columbia,400,"320,000"
2004,7,Central New York,Cortland,600,"470,000"
2004,7,Southern Tier,Delaware,400,"260,000"
2004,7,Hudson Valley,Dutchess,"2,100","1,920,000"
2004,7,Western New York,Erie,"12,700","10,010,000"
2004,7,North Country,Essex,300,"220,000"
2004,7,North Country,Franklin,400,"330,000"
2004,7,Mohawk Valley,Fulton,600,"410,000"
2004,7,Finger Lakes,Genesee,700,"570,000"
2004,7,Capital,Greene,500,"370,000"
2004,7,North Country,Hamilton,0,"20,000"
2004,7,Mohawk Valley,Herkimer,600,"440,000"
2004,7,North Country,Jefferson,"1,100","890,000"
2004,7,New York City,Kings,"28,600","25,020,000"
2004,7,North Country,Lewis,300,"240,000"
2004,7,Finger Lakes,Livingston,800,"610,000"
2004,7,Central New York,Madison,700,"620,000"
2004,7,Finger Lakes,Monroe,"8,300","7,250,000"
2004,7,Mohawk Valley,Montgomery,700,"500,000"
2004,7,Long Island,Nassau,"12,400","12,580,000"
2004,7,New York City,New York,"18,500","17,920,000"
2004,7,Western New York,Niagara,"3,400","2,440,000"
2004,7,Mohawk Valley,Oneida,"2,100","1,500,000"
2004,7,Central New York,Onondaga,"5,000","4,560,000"
2004,7,Finger Lakes,Ontario,"1,000","800,000"
2004,7,Hudson Valley,Orange,"2,800","2,580,000"
2004,7,Finger Lakes,Orleans,600,"380,000"
2004,7,Central New York,Oswego,"2,000","1,830,000"
2004,7,Mohawk Valley,Otsego,500,"390,000"
2004,7,Out-of-State Resident,Out-of-State,"17,200","19,710,000"
2004,7,Hudson Valley,Putnam,800,"790,000"
2004,7,New York City,Queens,"22,100","20,940,000"
2004,7,Capital,Rensselaer,"1,500","1,190,000"
2004,7,New York City,Richmond,"5,100","5,040,000"
2004,7,Hudson Valley,Rockland,"2,200","2,080,000"
2004,7,Capital,Saratoga,"1,400","1,250,000"
2004,7,Capital,Schenectady,"1,300","1,160,000"
2004,7,Mohawk Valley,Schoharie,300,"260,000"
2004,7,Southern Tier,Schuyler,200,"160,000"
2004,7,Finger Lakes,Seneca,300,"220,000"
2004,7,Southern Tier,Steuben,"1,000","740,000"
2004,7,North Country,St. Lawrence,"1,300","980,000"
2004,7,Long Island,Suffolk,"15,800","15,200,000"
2004,7,Hudson Valley,Sullivan,600,"480,000"
2004,7,Southern Tier,Tioga,500,"380,000"
2004,7,Southern Tier,Tompkins,600,"520,000"
2004,7,Hudson Valley,Ulster,"2,100","1,670,000"
2004,7,Unknown Geography,Unknown,800,"920,000"
2004,7,Capital,Warren,500,"390,000"
2004,7,Capital,Washington,500,"360,000"
2004,7,Finger Lakes,Wayne,"1,000","830,000"
2004,7,Hudson Valley,Westchester,"7,600","7,310,000"
2004,7,Finger Lakes,Wyoming,500,"370,000"
2004,7,Finger Lakes,Yates,200,"140,000"
2004,6,Capital,Albany,"2,200","2,240,000"
2004,6,Western New York,Allegany,600,"560,000"
2004,6,New York City,Bronx,"14,200","14,380,000"
2004,6,Southern Tier,Broome,"1,900","1,740,000"
2004,6,Western New York,Cattaraugus,"1,300","1,110,000"
2004,6,Central New York,Cayuga,"1,000","840,000"
2004,6,Western New York,Chautauqua,"1,500","1,200,000"
2004,6,Southern Tier,Chemung,900,"850,000"
2004,6,Southern Tier,Chenango,600,"460,000"
2004,6,North Country,Clinton,"1,100","890,000"
2004,6,Capital,Columbia,400,"360,000"
2004,6,Central New York,Cortland,600,"630,000"
2004,6,Southern Tier,Delaware,400,"310,000"
2004,6,Hudson Valley,Dutchess,"2,000","2,150,000"
2004,6,Western New York,Erie,"12,000","11,010,000"
2004,6,North Country,Essex,400,"340,000"
2004,6,North Country,Franklin,500,"470,000"
2004,6,Mohawk Valley,Fulton,600,"510,000"
2004,6,Finger Lakes,Genesee,700,"700,000"
2004,6,Capital,Greene,500,"470,000"
2004,6,North Country,Hamilton,0,"30,000"
2004,6,Mohawk Valley,Herkimer,700,"640,000"
2004,6,North Country,Jefferson,"1,200","1,100,000"
2004,6,New York City,Kings,"25,200","26,030,000"
2004,6,North Country,Lewis,300,"300,000"
2004,6,Finger Lakes,Livingston,800,"780,000"
2004,6,Central New York,Madison,800,"800,000"
2004,6,Finger Lakes,Monroe,"7,800","8,110,000"
2004,6,Mohawk Valley,Montgomery,700,"570,000"
2004,6,Long Island,Nassau,"11,200","13,220,000"
2004,6,New York City,New York,"17,700","19,980,000"
2004,6,Western New York,Niagara,"3,100","2,810,000"
2004,6,Mohawk Valley,Oneida,"2,200","1,860,000"
2004,6,Central New York,Onondaga,"4,800","5,260,000"
2004,6,Finger Lakes,Ontario,"1,000","1,020,000"
2004,6,Hudson Valley,Orange,"2,600","2,830,000"
2004,6,Finger Lakes,Orleans,700,"470,000"
2004,6,Central New York,Oswego,"2,200","2,390,000"
2004,6,Mohawk Valley,Otsego,500,"440,000"
2004,6,Out-of-State Resident,Out-of-State,"17,300","23,140,000"
2004,6,Hudson Valley,Putnam,700,"800,000"
2004,6,New York City,Queens,"20,400","22,640,000"
2004,6,Capital,Rensselaer,"1,400","1,400,000"
2004,6,New York City,Richmond,"4,100","4,720,000"
2004,6,Hudson Valley,Rockland,"1,900","2,170,000"
2004,6,Capital,Saratoga,"1,500","1,580,000"
2004,6,Capital,Schenectady,"1,300","1,290,000"
2004,6,Mohawk Valley,Schoharie,400,"320,000"
2004,6,Southern Tier,Schuyler,200,"190,000"
2004,6,Finger Lakes,Seneca,300,"270,000"
2004,6,Southern Tier,Steuben,"1,100","1,010,000"
2004,6,North Country,St. Lawrence,"1,500","1,280,000"
2004,6,Long Island,Suffolk,"12,900","14,810,000"
2004,6,Hudson Valley,Sullivan,600,"580,000"
2004,6,Southern Tier,Tioga,500,"480,000"
2004,6,Southern Tier,Tompkins,600,"590,000"
2004,6,Hudson Valley,Ulster,"1,900","1,840,000"
2004,6,Unknown Geography,Unknown,900,"1,050,000"
2004,6,Capital,Warren,600,"490,000"
2004,6,Capital,Washington,500,"430,000"
2004,6,Finger Lakes,Wayne,"1,000","1,000,000"
2004,6,Hudson Valley,Westchester,"6,800","8,040,000"
2004,6,Finger Lakes,Wyoming,500,"470,000"
2004,6,Finger Lakes,Yates,200,"160,000"
2004,5,Capital,Albany,"2,300","1,910,000"
2004,5,Western New York,Allegany,700,"540,000"
2004,5,New York City,Bronx,"14,200","12,020,000"
2004,5,Southern Tier,Broome,"2,100","1,610,000"
2004,5,Western New York,Cattaraugus,"1,400","1,030,000"
2004,5,Central New York,Cayuga,900,"710,000"
2004,5,Western New York,Chautauqua,"1,600","1,090,000"
2004,5,Southern Tier,Chemung,900,"790,000"
2004,5,Southern Tier,Chenango,600,"450,000"
2004,5,North Country,Clinton,"1,200","860,000"
2004,5,Capital,Columbia,400,"330,000"
2004,5,Central New York,Cortland,700,"600,000"
2004,5,Southern Tier,Delaware,300,"280,000"
2004,5,Hudson Valley,Dutchess,"2,000","1,890,000"
2004,5,Western New York,Erie,"11,800","9,730,000"
2004,5,North Country,Essex,500,"340,000"
2004,5,North Country,Franklin,700,"540,000"
2004,5,Mohawk Valley,Fulton,600,"480,000"
2004,5,Finger Lakes,Genesee,900,"700,000"
2004,5,Capital,Greene,500,"440,000"
2004,5,North Country,Hamilton,100,"60,000"
2004,5,Mohawk Valley,Herkimer,900,"670,000"
2004,5,North Country,Jefferson,"1,500","1,130,000"
2004,5,New York City,Kings,"25,200","21,980,000"
2004,5,North Country,Lewis,500,"360,000"
2004,5,Finger Lakes,Livingston,900,"710,000"
2004,5,Central New York,Madison,800,"680,000"
2004,5,Finger Lakes,Monroe,"7,700","7,070,000"
2004,5,Mohawk Valley,Montgomery,700,"550,000"
2004,5,Long Island,Nassau,"11,000","11,200,000"
2004,5,New York City,New York,"17,300","16,350,000"
2004,5,Western New York,Niagara,"3,300","2,670,000"
2004,5,Mohawk Valley,Oneida,"2,400","1,760,000"
2004,5,Central New York,Onondaga,"5,100","4,330,000"
2004,5,Finger Lakes,Ontario,"1,100","920,000"
2004,5,Hudson Valley,Orange,"2,700","2,510,000"
2004,5,Finger Lakes,Orleans,600,"450,000"
2004,5,Central New York,Oswego,"2,300","1,930,000"
2004,5,Mohawk Valley,Otsego,600,"390,000"
2004,5,Out-of-State Resident,Out-of-State,"17,200","19,430,000"
2004,5,Hudson Valley,Putnam,700,"710,000"
2004,5,New York City,Queens,"20,400","19,200,000"
2004,5,Capital,Rensselaer,"1,400","1,210,000"
2004,5,New York City,Richmond,"3,900","3,910,000"
2004,5,Hudson Valley,Rockland,"1,800","1,800,000"
2004,5,Capital,Saratoga,"1,600","1,380,000"
2004,5,Capital,Schenectady,"1,300","1,160,000"
2004,5,Mohawk Valley,Schoharie,300,"270,000"
2004,5,Southern Tier,Schuyler,300,"200,000"
2004,5,Finger Lakes,Seneca,300,"270,000"
2004,5,Southern Tier,Steuben,"1,200","1,020,000"
2004,5,North Country,St. Lawrence,"1,600","1,230,000"
2004,5,Long Island,Suffolk,"13,200","12,890,000"
2004,5,Hudson Valley,Sullivan,700,"550,000"
2004,5,Southern Tier,Tioga,700,"440,000"
2004,5,Southern Tier,Tompkins,600,"500,000"
2004,5,Hudson Valley,Ulster,"1,700","1,540,000"
2004,5,Unknown Geography,Unknown,900,"930,000"
2004,5,Capital,Warren,800,"530,000"
2004,5,Capital,Washington,500,"420,000"
2004,5,Finger Lakes,Wayne,"1,100","920,000"
2004,5,Hudson Valley,Westchester,"6,700","6,850,000"
2004,5,Finger Lakes,Wyoming,600,"500,000"
2004,5,Finger Lakes,Yates,200,"160,000"
2004,4,Capital,Albany,"2,700","2,320,000"
2004,4,Western New York,Allegany,800,"670,000"
2004,4,New York City,Bronx,"16,900","13,340,000"
2004,4,Southern Tier,Broome,"2,700","2,090,000"
2004,4,Western New York,Cattaraugus,"1,700","1,270,000"
2004,4,Central New York,Cayuga,"1,200","920,000"
2004,4,Western New York,Chautauqua,"2,000","1,350,000"
2004,4,Southern Tier,Chemung,"1,100","930,000"
2004,4,Southern Tier,Chenango,900,"640,000"
2004,4,North Country,Clinton,"1,500","1,230,000"
2004,4,Capital,Columbia,600,"450,000"
2004,4,Central New York,Cortland,900,"890,000"
2004,4,Southern Tier,Delaware,500,"410,000"
2004,4,Hudson Valley,Dutchess,"2,500","2,270,000"
2004,4,Western New York,Erie,"15,600","12,180,000"
2004,4,North Country,Essex,800,"610,000"
2004,4,North Country,Franklin,"1,000","790,000"
2004,4,Mohawk Valley,Fulton,800,"660,000"
2004,4,Finger Lakes,Genesee,"1,200","940,000"
2004,4,Capital,Greene,800,"610,000"
2004,4,North Country,Hamilton,200,"120,000"
2004,4,Mohawk Valley,Herkimer,"1,200","990,000"
2004,4,North Country,Jefferson,"2,300","1,680,000"
2004,4,New York City,Kings,"30,900","24,880,000"
2004,4,North Country,Lewis,700,"590,000"
2004,4,Finger Lakes,Livingston,"1,200","930,000"
2004,4,Central New York,Madison,"1,100","870,000"
2004,4,Finger Lakes,Monroe,"9,300","7,990,000"
2004,4,Mohawk Valley,Montgomery,"1,100","850,000"
2004,4,Long Island,Nassau,"13,500","12,620,000"
2004,4,New York City,New York,"18,500","17,500,000"
2004,4,Western New York,Niagara,"4,800","3,520,000"
2004,4,Mohawk Valley,Oneida,"3,000","2,310,000"
2004,4,Central New York,Onondaga,"5,300","4,330,000"
2004,4,Finger Lakes,Ontario,"1,500","1,240,000"
2004,4,Hudson Valley,Orange,"3,500","3,030,000"
2004,4,Finger Lakes,Orleans,800,"580,000"
2004,4,Central New York,Oswego,"2,500","1,990,000"
2004,4,Mohawk Valley,Otsego,900,"660,000"
2004,4,Out-of-State Resident,Out-of-State,"18,800","20,990,000"
2004,4,Hudson Valley,Putnam,900,"810,000"
2004,4,New York City,Queens,"24,300","21,450,000"
2004,4,Capital,Rensselaer,"1,900","1,590,000"
2004,4,New York City,Richmond,"5,200","4,400,000"
2004,4,Hudson Valley,Rockland,"2,400","2,110,000"
2004,4,Capital,Saratoga,"2,200","1,810,000"
2004,4,Capital,Schenectady,"1,700","1,440,000"
2004,4,Mohawk Valley,Schoharie,600,"470,000"
2004,4,Southern Tier,Schuyler,400,"290,000"
2004,4,Finger Lakes,Seneca,500,"360,000"
2004,4,Southern Tier,Steuben,"1,600","1,310,000"
2004,4,North Country,St. Lawrence,"2,100","1,680,000"
2004,4,Long Island,Suffolk,"17,900","15,730,000"
2004,4,Hudson Valley,Sullivan,"1,000","740,000"
2004,4,Southern Tier,Tioga,700,"530,000"
2004,4,Southern Tier,Tompkins,700,"600,000"
2004,4,Hudson Valley,Ulster,"2,200","1,860,000"
2004,4,Unknown Geography,Unknown,"1,000","1,040,000"
2004,4,Capital,Warren,"1,200","840,000"
2004,4,Capital,Washington,800,"600,000"
2004,4,Finger Lakes,Wayne,"1,500","1,250,000"
2004,4,Hudson Valley,Westchester,"8,500","8,020,000"
2004,4,Finger Lakes,Wyoming,"1,000","750,000"
2004,4,Finger Lakes,Yates,300,"250,000"
2004,3,Capital,Albany,"3,100","3,330,000"
2004,3,Western New York,Allegany,"1,100","1,080,000"
2004,3,New York City,Bronx,"17,800","17,700,000"
2004,3,Southern Tier,Broome,"3,000","3,260,000"
2004,3,Western New York,Cattaraugus,"2,100","2,000,000"
2004,3,Central New York,Cayuga,"1,500","1,480,000"
2004,3,Western New York,Chautauqua,"2,300","2,120,000"
2004,3,Southern Tier,Chemung,"1,300","1,360,000"
2004,3,Southern Tier,Chenango,"1,000","1,070,000"
2004,3,North Country,Clinton,"1,600","1,690,000"
2004,3,Capital,Columbia,700,"740,000"
2004,3,Central New York,Cortland,"1,100","1,320,000"
2004,3,Southern Tier,Delaware,600,"700,000"
2004,3,Hudson Valley,Dutchess,"3,000","3,360,000"
2004,3,Western New York,Erie,"16,300","16,570,000"
2004,3,North Country,Essex,900,"920,000"
2004,3,North Country,Franklin,"1,000","1,080,000"
2004,3,Mohawk Valley,Fulton,"1,000","970,000"
2004,3,Finger Lakes,Genesee,"1,400","1,430,000"
